tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,party,borough,av_sent_party,av_sent_borough,max_sent_borough,min_sent_borough
23829,0.6597,4566,48955,0,75022,1525210120675,#The3MillionVote Barnet @LibDems candidate Clareine Enderby (@EnderbyClareine) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/i0pX1YpQtP,Liberal Democrats,Barnet,0.64075,0.537461538461539,0.906,-0.9024
24058,0.6597,11105,1287,0,7463,1525210337784,#The3MillionVote Barnet @LibDems candidate Clareine Enderby (@EnderbyClareine) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/i0pX1YpQtP,Liberal Democrats,Barnet,0.64075,0.537461538461539,0.906,-0.9024
23219,0.6597,18741,3869,0,6877,1525209580509,#The3MillionVote Barnet @LibDems candidate Clareine Enderby (@EnderbyClareine) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/i0pX1YpQtP,Liberal Democrats,Barnet,0.64075,0.537461538461539,0.906,-0.9024
23265,0.6597,9038,18687,0,141448,1525209617848,#The3MillionVote Barnet @LibDems candidate Clareine Enderby (@EnderbyClareine) pledges to support EU citizens locally throughout the Brexit process.  #LE2018  Are you a local candidate? You too can pledge to support EU citizens locally here: https://t.co/Ls2AL4viVn https://t.co/i0pX1YpQtP,Liberal Democrats,Barnet,0.64075,0.537461538461539,0.906,-0.9024
16847,0.886,9925,1282,1,9790,1525202932885,Had a great #torycanvass this morning with the lovely weather.  2 more days to go..are you ready to #VoteConservative ? #SladeGreen #Bexley https://t.co/7bdESd9iPH,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
16599,0.886,2046,7741,0,6953,1525202677438,Had a great #torycanvass this morning with the lovely weather.  2 more days to go..are you ready to #VoteConservative ? #SladeGreen #Bexley https://t.co/7bdESd9iPH,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
16630,0,2046,7747,0,6959,1525202706055,Come rain or shine. Making my rounds on a Friday afternoon. (28-4-2018) #ToryCanvass at Alexander Road  Lincoln Road  Lincoln close  Dale view  Sun Court. #VoteConservative #SladeGreen #Bexley https://t.co/qfxexrZytx,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
47072,-0.4588,1103,1342,0,8071,1525261631655,Bexley Tories abandoned CCTV monitoring and are selling off parks. Will the voters give them a hammering tomorrow? @untilnextyear studies the form https://t.co/L3CcFgFcCG #le2018 (photo: @_fastamersham) https://t.co/2aqNhPqSGZ,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
44872,-0.4588,3500,4916,0,91998,1525260222485,Bexley Tories abandoned CCTV monitoring and are selling off parks. Will the voters give them a hammering tomorrow? @untilnextyear studies the form https://t.co/L3CcFgFcCG #le2018 (photo: @_fastamersham) https://t.co/2aqNhPqSGZ,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
44758,-0.4588,1152,161,0,1370,1525260144954,Bexley Tories abandoned CCTV monitoring and are selling off parks. Will the voters give them a hammering tomorrow? @untilnextyear studies the form https://t.co/L3CcFgFcCG #le2018 (photo: @_fastamersham) https://t.co/2aqNhPqSGZ,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
45317,-0.4588,945,811,0,4093,1525260478572,Bexley Tories abandoned CCTV monitoring and are selling off parks. Will the voters give them a hammering tomorrow? @untilnextyear studies the form https://t.co/L3CcFgFcCG #le2018 (photo: @_fastamersham) https://t.co/2aqNhPqSGZ,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
7007,0.6486,260,8524,0,12192,1525190548379,Bexley is the number one Council in London for #recycling and has been for 13 years in a row. An achievement to be proud of and an achievement we don’t want to put at risk on Thursday. #VoteConservative to keep #Bexley clean and green. https://t.co/qPfbEtuR7q,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
14313,0,9,25,0,45,1525200290402,Come rain or shine. Making my rounds on a Friday afternoon. (28-4-2018) #ToryCanvass at Alexander Road  Lincoln Road  Lincoln close  Dale view  Sun Court. #VoteConservative #SladeGreen #Bexley https://t.co/qfxexrZytx,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
14813,0.886,9,25,0,47,1525200774984,Had a great #torycanvass this morning with the lovely weather.  2 more days to go..are you ready to #VoteConservative ? #SladeGreen #Bexley https://t.co/7bdESd9iPH,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
13429,0.6486,9,21,0,41,1525199453519,Bexley is the number one Council in London for #recycling and has been for 13 years in a row. An achievement to be proud of and an achievement we don’t want to put at risk on Thursday. #VoteConservative to keep #Bexley clean and green. https://t.co/qPfbEtuR7q,Conservative,Bexley,0.192727272727273,0.31274,0.886,-0.4588
49762,0.7339,546,18979,0,23858,1525263746721,The conversations have evolved from 'What are your policies to We WILL Support!  #May3rd  Marks a progressive era for #Crayford and #Bexley when a #Labour Council will be elected to truly serve the needs of ALL #Residents not just the FEW! #Crayford4Labour #localelections https://t.co/q1tUdYSJUV,Labour,Bexley,0.642775,0.31274,0.886,-0.4588
42805,0.6124,1548,10596,0,20004,1525258545837,We will be going to support @BexleyMomentum Please meet at 9.30am The Corner House  London Road  Swanley BR8 7QD. #VoteLabourMay3 #BeTheChange https://t.co/bpZFIfgdvP,Labour,Bexley,0.642775,0.31274,0.886,-0.4588
42342,0.6124,1721,6698,0,8699,1525258110530,We will be going to support @BexleyMomentum Please meet at 9.30am The Corner House  London Road  Swanley BR8 7QD. #VoteLabourMay3 #BeTheChange https://t.co/bpZFIfgdvP,Labour,Bexley,0.642775,0.31274,0.886,-0.4588
42303,0.6124,1536,0,0,128156,1525258074542,We will be going to support @BexleyMomentum Please meet at 9.30am The Corner House  London Road  Swanley BR8 7QD. #VoteLabourMay3 #BeTheChange https://t.co/bpZFIfgdvP,Labour,Bexley,0.642775,0.31274,0.886,-0.4588
49696,0,0,0,0,55,1525263690847,@JennieGenSec @DawnButlerBrent CCHQ Local Elections  Tory Bigot van campaign  resurrected by Media Social Media @guardian @MirrorPolitics https://t.co/t38tfqoorA,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
48786,-0.6486,302,733,0,1145,1525262940447,According to @BrentLabour Cllr @Roxanne_Mashari "There are huge levels of destitution and poverty in the borough...We have to change the story of this borough in fundamental areas." Admission that @BrentLabour has failed #Brent residents. #VoteConservative https://t.co/etajxc5FQt,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
48194,-0.6486,127,988,0,699,1525262481785,According to @BrentLabour Cllr @Roxanne_Mashari "There are huge levels of destitution and poverty in the borough...We have to change the story of this borough in fundamental areas." Admission that @BrentLabour has failed #Brent residents. #VoteConservative https://t.co/etajxc5FQt,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
48344,-0.6486,302,733,0,1145,1525262604901,According to @BrentLabour Cllr @Roxanne_Mashari "There are huge levels of destitution and poverty in the borough...We have to change the story of this borough in fundamental areas." Admission that @BrentLabour has failed #Brent residents. #VoteConservative https://t.co/etajxc5FQt,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
14687,0.6696,298,1352,0,1166,1525200663691,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
10456,0.6696,259,8542,0,12240,1525196083650,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
10667,0.6696,409,5479,0,4445,1525196363306,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
10490,0.6696,603,17630,0,5688,1525196121330,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
4958,0.6696,120,872,0,269,1525187844724,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
9107,0.6696,4416,12809,0,13020,1525194141148,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
22442,0.7506,899,2915,0,2796,1525208864386,Great to see @David_Cameron and @Jeremy_Hunt tonight at CCHQ call centre. I'm calling voters to making sure our Conservative councillors get elected. #Conservatives #ToryCanvass #VoteConservative #3rdMay2018 @BNCAPrestonTory @BNCABrent @CFOBUK @HemaPreston https://t.co/8gtPhT6vTq,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
22103,0.7506,17,24,0,150,1525208550221,Great to see @David_Cameron and @Jeremy_Hunt tonight at CCHQ call centre. I'm calling voters to making sure our Conservative councillors get elected. #Conservatives #ToryCanvass #VoteConservative #3rdMay2018 @BNCAPrestonTory @BNCABrent @CFOBUK @HemaPreston https://t.co/8gtPhT6vTq,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
24380,0.6696,851,37,0,46614,1525210686126,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
24492,0,44,133,0,149,1525210787211,ONLY 3 DAYS LEFT Cast your vote on #3rdmay2018 Your vote will make a difference  #VOTECONSERVATIVES @BNCAPrestonTory @BNCABrent @badrul4brent @HemaPreston  @AJNewbury94 @CFOBUK @Conservatives @BrandonLewis @LdnConservative @BrentTories @brent #LE2018 #ToryCanvass #conservative https://t.co/KrYpZuhBEr,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
24510,0.5574,44,135,0,151,1525210802987,#LocalElections2018 are this Thursday. #VoteConservative in #Brent for a Greener  Cleaner and Better Borough.  @BNCAPrestonTory @BNCABrent @ToryBc https://t.co/xLBzPMbf0L,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
26699,0.6696,2220,560,0,5018,1525213454586,Sickening to hear on the doorstep that @BrentLabour @PerrinsFarm are taking an elderly woman to court for wanting to keep warm. Since when is wanting to keep warm a crime?! #VoteConservative in #northwickpark for better representation. The people deserve better.,Conservative,Brent,0.34185,0.41284,0.9493,-0.6486
26577,0.9493,66,295,0,195,1525213270938,In Dollis Hill the 3 Labour councillors @parvezahmed80 @lizdixon_brent and Arshad Mahmood seek your support to be re-elected this Thursday.  #TeamChoudryBrent fully support them and wish them success come #May3rd #votelabour  Good luck Guys,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
28072,0.7351,41,92,0,133,1525215431546,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
30290,0.7096,218,624,0,5624,1525248039079,Local elections are tomorrow. @BrentLabour are standing on a manifesto that protects vital local services and opposes the effects of Tory-Lib Dem austerity.   #VoteLabourMay3rd for a borough of culture  empathy and shared prosperity. https://t.co/dCKu9z3HiW,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
25318,0.7351,131,198,0,346,1525211679099,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
25569,0.9493,218,621,0,5621,1525211992492,In Dollis Hill the 3 Labour councillors @parvezahmed80 @lizdixon_brent and Arshad Mahmood seek your support to be re-elected this Thursday.  #TeamChoudryBrent fully support them and wish them success come #May3rd #votelabour  Good luck Guys,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
24321,0.7351,1456,24004,0,24754,1525210622865,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
24183,0.7351,1102,10135,0,55170,1525210476421,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
23545,0.7351,2463,1472,0,7287,1525209863188,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
20163,-0.5267,4553,3269,1,40091,1525206351263,So in my area there are #LocalElections on Thursday. I live in Brent  where only 7 councillors aren't Labour. I've had two leaflets through my door  both from Labour. Frankly  both procedural and substantive elements of local democracy are a bit unhealthy.,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
20532,0.7351,1782,4307,0,10497,1525206763345,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
8980,0.0752,182,14901,0,13026,1525193988868,Yep  I see the difference. Over 30% of the households in Brent are living in poverty! Well done you ?? #votelabour #LE2018 https://t.co/nB6FNyPs9s,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
14595,0.7351,851,37,0,46550,1525200572193,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
14023,0.7351,2017,365,0,41390,1525199995934,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
13784,0.7351,1758,10830,0,50499,1525199775106,Why is a Dollis Hill Brent Labour councillor offering free taxi rides to the polling station on his Facebook Page? I do hope this gets declared for election expenses. @WembleyMatters,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
47668,-0.4588,212,314,0,679,1525262084014,#LocalElections2018 are tomorrow and yet @BrentLabour have decided to bicker and argue about who gets to be 'leader of the council'. Labour think they have it in the bag  and are already divvying up jobs before the general public have had their say. Astounding Arrogance. https://t.co/QkPnhKWZHC,Labour,Brent,0.398262068965517,0.41284,0.9493,-0.6486
